,Company Name,MC Link
4107,Sikozy Realtors,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sikozyrealtors/GC06
4108,REIL Electrical,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/reilelectricalsindia/REI03
4109,Jindal Capital,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jindalcapital/JC04
4110,Pan Asia Global,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/panasiaglobal/PAG
4111,RT Exports,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/rtexports/RTE
4112,KCP Sugar,http://www.moneycontrol.com/india/stockpricequote/sugar/kcpsugarindcorp/KCP01
4113,Sagar Soya,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sagarsoyaproducts/SSP01
4114,Himtubes Ltd,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/himtubes/HL01
4115,Tanfac Ind,http://www.moneycontrol.com/india/stockpricequote/chemicals/tanfacindustries/TI02
4116,Oswal Spinning,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/oswalspinningweavingmills/OSW
4117,Chandni Textile,http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/chandnitextilesengineeringindustries/CT09
4118,Bilati (Orissa),http://www.moneycontrol.com/india/stockpricequote/foodprocessing/bilatiorissa/BOL01
4119,Opal Industries,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/opalindustries/OI11
4120,Penta Capsules,http://www.moneycontrol.com/india/stockpricequote/chemicals/pentacapsules/PC03
4121,Dynasty FinCorp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dynastyfinancialcorporation/DFC
4122,Bharatiya Glob,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/bharatiyaglobalinfomedia/BGI03
4123,PMC Fincorp,http://www.moneycontrol.com/india/stockpricequote/financegeneral/pmcfincorp/PMC
4124,Geekay Exim,http://www.moneycontrol.com/india/stockpricequote/trading/geekayeximindia/GEI01
4125,EPIC Energy,http://www.moneycontrol.com/india/stockpricequote/electricequipment/epicenergy/EPI
4126,Polaris Consult,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/polarisconsultingservices/PSL01
4127,Aeonian Pub,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/aeonianinvestments/AI07
4128,Saraf Sons,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sarafsonstraders/SST03
4129,R&B; Denims,http://www.moneycontrol.com/india/stockpricequote/textilesdenim/rbdenims/RD03
4130,SpiceJet,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01
4131,Ajmera Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/ajmerarealtyinfraindia/ARI03
4132,Vantech Ind,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/vantechindustries/VI03
4133,Merind,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/merind/M03
4134,Source Natural,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sourcenaturalfoodsherbalsupplements/IP06
4135,ILandFS,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ilandfsinvestmentmanagers/ILF02
4136,Avanti Feeds,http://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21
4137,ETC Networks,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/etcnetworks/ETC
4138,Enarai Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/enaraifinance/EF02
4139,CG Consumer,http://www.moneycontrol.com/india/stockpricequote/electricals/cromptongreavesconsumerelectrical/CGC01
4140,STF NCD4 RE,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/stfncd4re/STF08
4141,Premier,http://www.moneycontrol.com/india/stockpricequote/engineering/premier/P10
4142,Shri Hariganga ,http://www.moneycontrol.com/india/stockpricequote/cementmini/shriharigangacement/SHC02
4143,LIC MF ETF,http://www.moneycontrol.com/india/stockpricequote/financegeneral/licmfexchangetradedfundsensex/LIC10
4144,Indian Marine,http://www.moneycontrol.com/india/stockpricequote/engineering/indianmarinefreightcontainermanufacturing/BLF01
4145,Asiatic Food,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/asiaticfoodexports/AFE
4146,TD Power System,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/tdpowersystems/TPS01
4147,Nagreeka Export,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nagreekaexports/NE
4148,D & H India,http://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/dhindia/DHW
4149,HMT,http://www.moneycontrol.com/india/stockpricequote/autotractors/hmt/HMT
4150,Fiberweb India,http://www.moneycontrol.com/india/stockpricequote/plastics/fiberwebindia/PVD
4151,Shivaji Works,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/shivajiworks/SW
4152,Malvica Engg,http://www.moneycontrol.com/india/stockpricequote/engineering/malvicaengineering/ME11
4153,Grauer and Weil,http://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI
4154,Triveni Engg,http://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
4155,DLF,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/dlf/D04
4156,Mysore Paper,http://www.moneycontrol.com/india/stockpricequote/paper/mysorepapermills/MPM02
4157,Nilachal Refra,http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/nilachalrefractories/I
4158,Jay Electric,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/jayelectric/JE
4159,Guj High Tech,http://www.moneycontrol.com/india/stockpricequote/cementmini/gujarathightechindustries/GHT
4160,Gallops Ent,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/gallopsenterprise/FL01
4161,Saffron Ind,http://www.moneycontrol.com/india/stockpricequote/paper/saffronindustries/MDP
4162,Wellwin Ind,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/wellwinindustry/WI02
4163,Nisu Fincap Ltd,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/nisufincap/NFL
4164,Key Corporation,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/keycorporation/KC04
4165,Sigrun Holdings,http://www.moneycontrol.com/india/stockpricequote/financegeneral/sigrunholdings/GF11
4166,JK Lakshmi Cem,http://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01
4167,Sunshield Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/sunshieldchemicals/SC28
4168,Shree Vindhya,http://www.moneycontrol.com/india/stockpricequote/paper/shreevindhyapapermills/SVP
4169,Ladam Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ladamfinance/LF07
4170,Textool,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/textool/T01
4171,Essjay Syntheti,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/essjaysynthetics/ES04
4172,Frontline Trans,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/frontlinetransport/FTL01
4173,S T Services,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/stservices/STS
4174,Vama Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/vamaindustries/VI17
4175,Teem Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/teemlaboratories/TL
4176,Vrundavan Agro,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vrundavanagroindustries/VAI02
4177,Shaw Wall Elect,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/shawwallaceelectronics/SWE
4178,Rahi Chemicals,http://www.moneycontrol.com/india/stockpricequote/chemicals/rahichemicals/RC01
4179,Joy Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/joyrealty/JR01
4180,Eris Life,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/erislifesciences/EL01
4181,Vishal Papertec,http://www.moneycontrol.com/india/stockpricequote/paper/vishalpapertechindia/VPI01
4182,Ankuj Zinc-Oxid,http://www.moneycontrol.com/india/stockpricequote/chemicals/ankujzincoxide/AZO
4183,Quick Heal Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/quickhealtechnologies/QHT
4184,HRB Floricultur,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/hrbfloriculture/HRB
4185,Bal Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/balpharma/BP02
4186,Trishakti Elect,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trishaktielectronicsindustries/TEI02
4187,Hubtown,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/hubtown/AC24
4188,Sea Gold Aqua,http://www.moneycontrol.com/india/stockpricequote/aquaculture/seagoldaquafarms/SGA
4189,Arvind Intl,http://www.moneycontrol.com/india/stockpricequote/plastics/arvindinternational/AI24
4190,Acme Industries,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/acmeindustries/AI02
4191,Elgi Rubber,http://www.moneycontrol.com/india/stockpricequote/tyres/elgirubbercompany/ERC01
4192,Hind Dorr-Olive,http://www.moneycontrol.com/india/stockpricequote/engineering/hindustandorroliver/HDO
4193,Vibrant Invt,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/vibrantinvestmentproperties/VIP02
4194,Guj Sidhee Cem,http://www.moneycontrol.com/india/stockpricequote/cementmajor/gujaratsidheecement/GSC02
4195,Jay Energy,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jayenergysenergies/JES
4196,Samtel (India),http://www.moneycontrol.com/india/stockpricequote/electricals/samtelindia/SI01
4197,Cat Technologie,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cattechnologies/CT07
4198,Valson Ind,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/valsonindustries/VIL02
4199,O. P. Chains,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/opchains/C14
4200,Precision Wires,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/precisionwiresindia/PWI
4201,Shriram Oversea,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramoverseasfinance/SOF01
4202,Palco Metals,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/palcometals/PM08
4203,Future Ent DVR,http://www.moneycontrol.com/india/stockpricequote/retail/futureenterprisesdvr/PRI
4204,Jain Irrigation,http://www.moneycontrol.com/india/stockpricequote/plastics/jainirrigationsystems/JIS02
4205,Alcobex Metals,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/alcoblexmetals/AM04
4206,Orkay Ind,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/orkayindustries/OI
4207,Rishabhdev Tech,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/rishabhdevtechnocable/RT02
4208,Eider Elect,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/eiderelectronics/EE
4209,Intron,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/intron/I06
4210,Spicy Entertain,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/spicyentertainmentmedia/SEM04
4211,LTFINNCDIII,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ltfinncdiii/LTF01
4212,Solitaire Mach,http://www.moneycontrol.com/india/stockpricequote/machinetools/solitairemachinetools/SMT
4213,Space Computer,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/spacecomputersystems/SCS06
4214,Sunrise Zinc,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sunrisezinc/SZ
4215,CCL Products,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/cclproductsindia/CC10
4216,Mayank Hotel,http://www.moneycontrol.com/india/stockpricequote/hotels/mayankhotel/MH02
4217,Vijay Solvex,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vijaysolvex/VS04
4218,aurionPro Sol,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12
4219,Vipul Sec,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/vipulsecurities/VSL02
4220,Unique Oils Ind,http://www.moneycontrol.com/india/stockpricequote/chemicals/uniqueoilsindia/UOI
4221,Otoklin Plants,http://www.moneycontrol.com/india/stockpricequote/engineering/otoklinplantsequipments/OPE
4222,Global Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/globalfoods/GFL
4223,Optiemus Infra,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/optiemusinfracom/AF02
4224,Sonal Adhesives,http://www.moneycontrol.com/india/stockpricequote/plastics/sonaladhesives/SA07
4225,MH Mills,http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mhmillsindustries/MHM
4226,Hasti Finance,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/hastifinance/HF9
4227,Cybele Ind,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/cybeleindustries/CI39
4228,FICS Consultanc,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ficsconsultancyservices/FIC01
4229,Ishwar Medical,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/ishwarmedicalservices/IMS
4230,Neelamalai Agro,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/neelamalaiagroindustries/NAI02
4231,Super Bakers,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/superbakersindia/SBI09
4232,DRA Consultants,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/draconsultants/DC12
4233,Guj Perstorp,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratperstorpelectronics/GPE01
4234,Boston Teknowsy,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/bostonteknowsysindia/BTI03
4235,Inditrade Capit,http://www.moneycontrol.com/india/stockpricequote/financegeneral/inditradecapital/JRG
4236,Voltamp Trans,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/voltamptransformers/VT9
4237,SVEC Const,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/svecconstructions/SC45
4238,Koutons Retail,http://www.moneycontrol.com/india/stockpricequote/retail/koutonsretailindia/KRI
4239,Sparc Systems,http://www.moneycontrol.com/india/stockpricequote/computershardware/sparcsystems/SS19
4240,Hemi Petro Prod,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/hemipetroproducts/HPP
4241,BAG Films,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/bagfilmsmedia/BAG
4242,Fairdeal Fila,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/fairdealfilaments/FF
4243,Rama Paper Mill,http://www.moneycontrol.com/india/stockpricequote/paper/ramapapermills/RPM
4244,Mazda,http://www.moneycontrol.com/india/stockpricequote/engineering/mazda/M14
4245,LKP Finance,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lkpfinance/LKP
4246,Hindustan Brewe,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/hindustanbreweriesbottling/HBB
4247,Onesource Tech,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/onesourcetechmedia/OT04
4248,Sree Chem Resin,http://www.moneycontrol.com/india/stockpricequote/chemicals/sreechemresins/SCR01
4249,SI Group,http://www.moneycontrol.com/india/stockpricequote/chemicals/sigroupindia/SIG
4250,Hathway Bhawani,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hathwaybhawanicabletelanddatacom/HBC01
4251,Shree Mahavir,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shreemahavirispat/SMI03
4252,J R Foods Ltd,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/jrfoods/JRF
4253,OK Play,http://www.moneycontrol.com/india/stockpricequote/plastics/okplayindia/OKP
4254,Regency Hospita,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/regencyhospital/RH
4255,HB Estate Dev,http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/hbestatedevelopers/HBE
4256,Phoenix Intl,http://www.moneycontrol.com/india/stockpricequote/leatherproducts/phoenixinternational/PI09
4257,Royce Marine,http://www.moneycontrol.com/india/stockpricequote/aquaculture/roycemarineproducts/RMP01
4258,Raasi Leasing,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/raasileasing/RLL
4259,Malabar Buildin,http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/malabarbuildingproducts/MBP01
4260,Azure Exim Serv,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/azureeximservices/HC09
